sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,age_cat_25-45,age_cat_Greaterthan45,age_cat_Lessthan25,race_African-American,race_Caucasian,c_charge_degree_F,c_charge_degree_M
0,31.749343501124727,0.0,0.0,0.0,0.14048904777828466,0,1,0,0,1,0,0.0,1.0
1,29.116470646051365,0.0,0.0,0.0,0.26215405786950174,1,1,0,0,0,1,1.0,0.0
0,45.74921014316791,0.0,0.0,0.0,3.5006080664399124,0,0,1,0,1,0,1.0,0.0
1,22.3599222722294,0.0,0.0,0.0,10.46125415093418,0,0,0,1,1,0,1.0,0.0
1,31.321317430538034,0.0,0.0,0.0,0.19850955210241855,1,1,0,0,0,1,1.0,0.0
1,47.99307870065134,0.0,0.0,0.0,26.335750879057528,1,0,1,0,1,0,1.0,0.0
1,21.92153678081252,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0
0,35.15353750130161,0.0,0.0,0.0,9.711485443739093,0,1,0,0,0,1,1.0,0.0
1,28.90537051429246,0.0,0.0,0.0,6.5945971768275555,1,1,0,0,1,0,1.0,0.0
1,46.8864413029142,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1,38.848281683537365,0.0,0.0,0.0,8.674665514705689,0,1,0,0,0,1,1.0,0.0
1,39.09624519644901,0.0,0.0,0.0,2.1984966044716585,1,1,0,0,1,0,1.0,0.0
1,23.154115163928136,0.0,0.0,0.0,3.787580369617347,1,1,0,0,1,0,1.0,0.0
1,46.7421660518457,0.0,0.0,0.0,8.832805457058498,1,0,1,0,0,1,1.0,0.0
1,47.68226386100993,0.0,0.0,0.0,6.189832261697916,1,0,1,0,1,0,1.0,0.0
0,28.63488608383354,0.0,0.0,0.0,4.493077589651105,0,1,0,0,1,0,1.0,0.0
1,46.56109382010123,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0
0,34.804463371310234,0.0,0.0,0.0,0.7168788192634299,0,1,0,0,1,0,0.0,1.0
1,28.291408269220103,0.0,1.0,0.0,11.840533417883808,1,1,0,0,0,1,1.0,0.0
0,31.017517876958102,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,31.308806365720027,0.0,0.0,0.0,17.828413289358753,0,1,0,0,0,1,1.0,0.0
1,35.94639408322298,0.0,0.0,0.0,4.037565151820194,0,1,0,0,1,0,1.0,0.0
1,22.339226648960874,0.0,0.0,0.0,0.7168965156049869,1,0,0,1,0,1,1.0,0.0
0,48.06236811564715,0.0,6.0,0.0,0.6515685226625708,1,0,1,0,0,1,1.0,0.0
0,30.98844307746229,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,1.0
1,38.06334588451449,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,23.45115113243372,0.0,0.0,0.0,13.912416273790086,1,1,0,0,0,1,1.0,0.0
1,28.671276894358964,0.0,0.0,0.0,11.639912018771872,1,1,0,0,1,0,1.0,0.0
1,28.458667972526673,0.0,0.0,0.0,6.00343740134505,1,1,0,0,0,1,1.0,0.0
1,47.53908828796556,0.0,0.0,0.0,2.031377608844974,1,0,1,0,0,1,1.0,0.0
1,48.139028727806576,0.0,0.0,1.0,21.383126009255342,1,0,1,1,1,0,1.0,0.0
1,28.56934408082911,0.0,0.0,0.0,0.10945466130134979,0,1,0,0,0,1,1.0,0.0
1,43.15535255917102,0.0,0.0,0.0,3.50775520136495,0,1,0,0,1,0,1.0,0.0
1,28.933829994318753,0.0,0.0,0.0,7.3117665641667235,0,1,0,0,1,0,1.0,0.0
1,28.327628047097264,0.0,0.0,0.0,0.35997637059643195,1,1,0,0,0,1,1.0,0.0
1,38.6679398396025,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,22.354506468378272,1.0,0.0,0.0,0.22497779171875754,0,0,0,1,1,0,0.0,1.0
0,22.92854064423825,0.0,0.0,0.0,6.2458240117071355,0,1,0,0,1,0,0.0,1.0
0,29.143425038772943,0.0,0.0,0.0,3.806600025765518,0,1,0,0,1,0,0.0,1.0
1,28.420872225773046,0.0,0.0,0.0,3.192127384398921,0,1,0,0,1,0,0.0,1.0
1,38.55197550868769,0.0,0.0,0.0,0.07955120488778611,0,1,0,0,1,0,1.0,0.0
1,22.545923126937176,0.0,0.0,0.0,4.227937921765552,1,0,0,1,0,1,1.0,0.0
1,47.990465904463896,0.0,0.0,0.0,25.983283888846394,1,0,1,0,1,0,1.0,0.0
1,22.344580378216833,0.0,0.0,0.0,1.8691810618147187,0,0,0,1,0,1,1.0,0.0
0,36.03865163765836,0.0,6.0,0.0,0.13262467462334077,1,1,0,0,0,1,0.0,1.0
1,27.8799456381309,0.0,0.0,0.0,9.469211675035798,0,1,0,0,0,1,1.0,0.0
1,39.77230594601544,0.0,0.0,0.0,8.916548237923216,0,1,0,0,0,1,1.0,0.0
1,37.34334605935753,0.0,0.0,1.0,2.341654390681763,1,1,0,0,1,0,0.0,1.0
1,47.10845704107063,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,0.0
1,30.619860069789492,2.0,0.0,0.0,0.7929168165666605,0,1,0,0,0,1,1.0,0.0
0,31.79724645855278,0.0,0.0,0.0,1.6825700352508792,0,1,0,0,0,1,1.0,0.0
0,35.343086473589544,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,45.46946029838245,0.0,0.0,0.0,26.63854764795519,1,0,1,0,0,1,1.0,0.0
1,23.196341115037978,0.0,0.0,0.0,3.32241935267392,1,1,0,0,1,0,1.0,0.0
0,47.08215893423183,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1.0,0.0
1,47.80573292904335,0.0,0.0,0.0,13.304922454227853,1,0,1,0,1,0,1.0,0.0
0,28.53644850760937,0.0,0.0,1.0,2.167638246759954,1,1,0,0,0,1,0.0,1.0
1,31.703092575756507,0.0,0.0,0.0,0.8094744654634294,1,1,0,0,0,1,1.0,0.0
1,46.442355671196985,0.0,0.0,0.0,5.347244188852055,1,0,1,0,1,0,1.0,0.0
0,28.316300925079684,0.0,0.0,0.0,3.4900767623685076,1,1,0,0,0,1,0.0,1.0
1,45.061877848748615,0.0,0.0,0.0,1.2454293716863325,1,1,0,0,0,1,1.0,0.0
1,38.34542971323707,0.0,0.0,0.0,6.328952209590609,1,1,0,0,1,0,1.0,0.0
0,22.48103565246786,0.0,0.0,4.0,1.5660396420662932,0,0,0,1,0,1,0.0,1.0
1,22.32719744579685,0.0,0.0,1.0,1.8073407378000226,1,0,0,1,0,1,0.0,1.0
1,34.88695015859948,0.0,0.0,0.0,4.302949434880631,1,1,0,0,1,0,1.0,0.0
1,47.06680466466443,0.0,0.0,0.0,2.3425306562717325,1,0,1,0,0,1,1.0,0.0
1,21.937640053051698,0.0,0.0,0.0,8.104843683552161,1,0,0,0,0,1,1.0,0.0
1,38.29669270252079,0.0,0.0,0.0,7.467737139952071,1,1,0,0,1,0,1.0,0.0
1,22.266713351390614,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0
1,28.70467833630846,0.0,0.0,0.0,4.040403090517202,1,1,0,0,1,0,1.0,0.0
0,35.67652346580007,0.0,0.0,0.0,0.40204193516256614,0,1,0,0,0,1,0.0,1.0
1,22.66276902488446,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,1.0
1,23.808277500961584,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,22.342260939341635,2.0,0.0,1.0,29.502331730456845,1,0,0,1,1,0,1.0,0.0
1,47.09006036938428,0.0,0.0,0.0,10.839357167921367,1,0,1,0,1,0,1.0,0.0
1,22.230197590853713,0.0,0.0,0.0,0.6844090661648419,1,0,0,1,0,1,1.0,0.0
1,22.35713137037433,0.0,0.0,0.0,13.730813084426142,0,0,0,1,1,0,0.0,1.0
1,35.68519933577513,0.0,0.0,0.0,11.35577450618028,1,1,0,0,1,0,1.0,0.0
1,28.70275219130885,0.0,0.0,0.0,10.895484902387217,1,1,0,0,1,0,1.0,0.0
1,45.696111173348434,0.0,0.0,0.0,18.903799289290642,1,0,1,0,0,1,0.0,1.0
1,47.321901271981986,0.0,0.0,0.0,7.943996822520828,1,0,1,0,1,0,1.0,0.0
1,28.280381247787417,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
1,28.65271191751815,0.0,0.0,0.0,2.3492267587908167,1,1,0,0,1,0,1.0,0.0
1,34.59541338499283,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1.0
1,22.69510503756272,0.0,0.0,0.0,3.2718094014109087,1,0,0,1,0,1,1.0,0.0
1,22.353776361251867,0.0,0.0,0.0,3.499659948332625,0,0,0,1,0,1,1.0,0.0
1,28.681276133001212,0.0,0.0,0.0,0.2105725086942063,1,1,0,0,0,1,1.0,0.0
1,31.292639330064375,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,1.0
1,39.93318705260008,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,35.68622736034465,0.0,0.0,0.0,0.49194136527584986,0,1,0,0,1,0,1.0,0.0
1,35.14543854919411,0.0,0.0,0.0,0.8284140716755244,1,1,0,0,0,1,0.0,1.0
0,28.525103048070743,0.0,0.0,0.0,0.23236177611936687,0,1,0,0,1,0,0.0,1.0
1,47.14677845596455,0.0,0.0,0.0,14.165785933315837,1,0,1,0,1,0,1.0,0.0
1,30.799406460684278,0.0,1.0,0.0,0.8103318903890554,1,1,0,0,0,1,1.0,0.0
1,38.04079603175383,0.0,0.0,0.0,0.24074996098439871,0,1,0,0,0,1,1.0,0.0
1,22.64688821583663,0.0,0.0,0.0,1.0931080671216153,1,0,0,1,0,1,1.0,0.0
0,32.23506757239525,0.0,0.0,0.0,3.398613998192314,0,1,0,0,0,1,0.0,1.0
0,22.42220816651384,0.0,0.0,0.0,0.047135611516887777,1,0,0,1,0,1,1.0,0.0
1,22.270955933702933,0.0,0.0,0.0,10.300346597535578,1,0,0,1,1,0,1.0,0.0
0,28.16492821525123,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
0,47.97622505384413,0.0,0.0,1.0,22.55897114751947,1,0,1,0,1,0,0.0,1.0
0,28.265104153206558,0.0,0.0,0.0,0.1641087266263272,0,1,0,0,0,1,1.0,0.0
1,47.99202994487308,0.0,0.0,0.0,1.3299638819890736,0,0,1,0,0,1,0.0,1.0
1,39.26322836306389,0.0,0.0,0.0,4.551711990382953,0,1,0,0,0,1,1.0,0.0
1,23.064257102215336,2.0,0.0,0.0,2.2242280052772,1,1,0,0,0,1,1.0,0.0
0,28.965808162518996,0.0,0.0,0.0,0.3211376000753439,1,1,0,0,1,0,0.0,1.0
1,34.87305992585476,0.0,0.0,0.0,6.788277867319036,1,1,0,0,0,1,1.0,0.0
1,34.40227907784323,0.0,0.0,0.0,2.185177511669095,1,1,0,0,0,1,1.0,0.0
1,46.2739368092642,0.0,0.0,1.0,1.6923789169445789,0,0,1,0,0,1,0.0,1.0
1,28.778874062348034,0.0,0.0,0.0,22.96442898097236,0,1,0,0,0,1,0.0,1.0
1,22.58247594518908,0.0,0.0,0.0,14.010093573251202,1,0,0,1,1,0,1.0,0.0
1,22.368601493027256,0.0,0.0,0.0,9.355665288409496,1,0,0,1,1,0,0.0,1.0
0,45.004288901227405,0.0,0.0,0.0,5.704472928407391,0,1,0,0,1,0,1.0,0.0
1,28.273688581570806,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1.0
1,45.67907646966698,0.0,0.0,0.0,1.6395719056919114,1,0,1,0,1,0,0.0,1.0
1,28.46540806944677,0.0,0.0,0.0,0.4516229872792162,1,1,0,0,0,1,1.0,0.0
1,22.318300379409358,0.0,0.0,0.0,7.230585814444783,1,0,0,1,1,0,1.0,0.0
1,28.69812196724351,0.0,0.0,0.0,2.0280495089877535,0,1,0,0,1,0,0.0,1.0
1,23.20387178047326,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,28.345859598435123,0.0,0.0,0.0,1.1526129822140032,0,1,0,0,0,1,1.0,0.0
1,28.359406089466805,0.0,0.0,0.0,26.09209210111168,1,1,0,0,1,0,1.0,0.0
1,45.745572031601114,0.0,0.0,0.0,5.119444786747291,1,0,1,0,1,0,1.0,0.0
1,31.653295018713667,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
0,48.131369375394456,0.0,0.0,0.0,4.483710249678401,0,0,1,0,1,0,0.0,1.0
1,45.56128280718038,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,1.0
1,34.523729073079494,0.0,0.0,0.0,0.04441135639487298,1,1,0,0,1,0,0.0,1.0
1,34.516384704607226,0.0,0.0,0.0,0.665437190153437,1,1,0,0,1,0,0.0,1.0
1,28.546047670912543,0.0,0.0,0.0,30.79425052424021,1,1,0,0,0,1,1.0,0.0
1,45.69123072064008,0.0,1.0,0.0,0.11912117634531016,1,0,1,0,0,1,1.0,0.0
1,38.60282400970636,0.0,0.0,0.0,9.208614579181104,1,1,0,0,1,0,1.0,0.0
1,35.75404581250001,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,1.0
0,23.561673487864187,0.0,1.0,0.0,28.384479874763166,1,1,0,0,0,1,1.0,0.0
1,22.231339950446902,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0
0,45.7439312036783,0.0,0.0,0.0,5.709140192707334,1,0,1,0,1,0,0.0,1.0
1,47.64493785477953,0.0,0.0,0.0,13.17265713953692,1,0,1,0,1,0,1.0,0.0
1,47.87134058483304,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,0.0
1,35.88612600115566,0.0,0.0,0.0,1.066063179575397,1,1,0,0,0,1,1.0,0.0
0,28.512426002388114,0.0,0.0,0.0,7.2728602327584015,1,1,0,0,1,0,1.0,0.0
1,23.193768818631046,0.0,0.0,0.0,5.869518704085827,0,1,0,0,1,0,0.0,1.0
1,21.936782114343714,0.0,0.0,0.0,0.9872411164898638,0,0,0,1,1,0,1.0,0.0
1,28.847294527190495,0.0,0.0,0.0,0.8669300252365117,0,1,0,0,1,0,1.0,0.0
0,28.342979020729278,0.0,0.0,0.0,9.266655361772996,0,1,0,0,0,1,0.0,1.0
1,39.341626099719385,0.0,1.0,0.0,2.1837796263193288,1,1,0,0,1,0,1.0,0.0
1,38.88516813861108,0.0,6.0,0.0,17.370446466515332,1,1,0,0,0,1,1.0,0.0
0,45.611547509457324,0.0,0.0,0.0,3.521338424357764,0,0,1,0,1,0,0.0,1.0
1,23.285072715735637,0.0,0.0,0.0,0.025095487296999897,0,1,0,0,1,0,0.0,1.0
0,45.929618364991896,0.0,0.0,0.0,3.545817411961095,0,0,1,0,0,1,1.0,0.0
1,28.56074113862149,0.0,0.0,2.0,7.191332225307703,1,1,0,0,0,1,1.0,0.0
1,28.489970826249756,0.0,0.0,1.0,5.632447940389973,0,1,0,0,0,1,1.0,0.0
0,22.360750634906164,0.0,0.0,0.0,2.9605862948375337,0,0,0,1,0,1,0.0,1.0
1,28.4358649124553,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,35.267475663203264,0.0,0.0,0.0,15.78011605550316,1,1,0,0,0,1,1.0,0.0
1,38.74621222432697,0.0,0.0,0.0,24.303234435169724,1,1,0,0,0,1,1.0,0.0
1,27.92695925117546,0.0,0.0,0.0,18.026056713681587,1,1,0,0,1,0,1.0,0.0
1,28.32038278673668,0.0,0.0,0.0,16.21577364544825,1,1,0,0,0,1,1.0,0.0
1,44.69910651903534,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,37.73448629299178,2.0,0.0,0.0,7.104437887135755,1,1,0,0,1,0,1.0,0.0
1,22.551980368271703,2.0,6.0,0.0,2.2684541114693877,1,0,0,1,1,0,1.0,0.0
0,28.470369426824934,0.0,0.0,0.0,0.31448914403587075,0,1,0,0,1,0,1.0,0.0
1,39.670911228060596,0.0,0.0,0.0,2.837171917110376,1,1,0,0,1,0,1.0,0.0
1,28.54216417186307,0.0,1.0,0.0,1.9832008997353197,1,1,0,0,0,1,0.0,1.0
1,29.040679908325,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,22.148867041264797,0.0,0.0,2.0,3.938863403255779,0,0,0,1,1,0,1.0,0.0
1,47.06794394887981,0.0,0.0,0.0,15.656395592128668,1,0,1,0,0,1,1.0,0.0
1,30.946404466320057,0.0,0.0,0.0,1.3227467401297597,1,1,0,0,0,1,1.0,0.0
1,28.300409347221304,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
0,22.356323699229286,0.0,0.0,0.0,5.56117522642546,0,0,0,1,0,1,1.0,0.0
0,45.66531291406614,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0.0,1.0
0,22.730165669053754,0.0,0.0,2.0,4.061025876264224,1,0,0,1,0,1,1.0,0.0
1,46.1574299438481,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0
1,39.46802702849013,0.0,0.0,0.0,19.88390714100037,1,1,0,0,0,1,0.0,1.0
1,28.337375144825064,0.0,0.0,0.0,2.2240226731676285,1,1,0,0,0,1,1.0,0.0
1,22.066472777438435,0.0,0.0,0.0,0.39919908481036875,0,0,0,1,1,0,1.0,0.0
0,28.77376071513193,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,29.109060876968275,0.0,0.0,0.0,8.039403753879244,1,1,0,0,1,0,1.0,0.0
1,38.22273446344184,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,1.0
1,22.357336999777154,0.0,0.0,0.0,23.11507653649436,1,0,0,1,1,0,0.0,1.0
0,29.119153919083594,0.0,0.0,1.0,0.46890032705497153,0,1,0,0,0,1,0.0,1.0
1,35.457475458834665,0.0,0.0,1.0,1.8551509267771544,0,1,0,0,0,1,0.0,1.0
1,37.7342820713051,0.0,0.0,1.0,2.2126948719073685,1,1,0,0,0,1,1.0,0.0
0,47.981833775497535,0.0,0.0,0.0,0.3058298779857607,1,0,1,0,1,0,0.0,1.0
0,35.27139281084633,0.0,0.0,0.0,2.327567171239491,0,1,0,0,1,0,1.0,0.0
1,22.831525884378195,0.0,0.0,0.0,3.9403908730965,1,1,0,0,1,0,0.0,1.0
1,45.965940071372984,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,0.0
1,28.491271555988142,0.0,0.0,0.0,4.914071992071734,0,1,0,0,1,0,1.0,0.0
0,39.30422804083146,1.0,0.0,0.0,0.6765925772282287,1,1,0,0,0,1,0.0,1.0
1,22.350728568769895,0.0,0.0,0.0,17.045438720224205,1,0,0,1,1,0,1.0,0.0
1,34.9817171357437,0.0,0.0,0.0,1.5902899655335339,1,1,0,0,0,1,1.0,0.0
1,35.821457361876476,0.0,0.0,0.0,1.9074339884611091,0,1,0,0,0,1,1.0,0.0
1,46.8785378470377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,1.0
0,38.56274198004634,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
1,29.030972306796386,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
1,28.249240081629754,3.0,0.0,0.0,14.191303246723136,1,1,0,0,1,0,1.0,0.0
1,22.358038232280197,0.0,0.0,0.0,0.668531670585875,1,0,0,1,0,1,1.0,0.0
0,35.55903227190359,0.0,0.0,0.0,3.261403250264808,0,1,0,0,0,1,1.0,0.0
1,46.48760614883393,0.0,0.0,0.0,2.2724697098837763,0,0,1,0,0,1,1.0,0.0
1,39.34058849761084,0.0,0.0,0.0,8.643424202646006,1,1,0,0,1,0,1.0,0.0
1,38.57432896711651,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1.0,0.0
0,28.604771113565455,0.0,0.0,0.0,1.7457613523839495,1,1,0,0,0,1,0.0,1.0
1,38.76660080587484,0.0,0.0,0.0,0.36555916484404133,0,1,0,0,0,1,1.0,0.0
1,29.097627432593068,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,28.546408955341708,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,45.58101881476235,0.0,0.0,0.0,5.632158299872324,1,0,1,0,0,1,0.0,1.0
1,39.46843367255347,1.0,0.0,0.0,0.7682122478850455,0,1,0,0,0,1,1.0,0.0
1,35.040293000961746,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,46.99989202528785,0.0,0.0,0.0,0.4118465039769842,1,0,1,0,1,0,1.0,0.0
1,45.40588306611104,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,1.0
1,28.45236762346716,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,29.089545170189904,0.0,0.0,0.0,1.7226876971894913,0,1,0,0,0,1,1.0,0.0
1,22.54240872287966,0.0,0.0,0.0,15.586374219757513,0,0,0,1,0,1,1.0,0.0
1,22.559510624552406,0.0,0.0,1.0,0.6582402218800723,0,0,0,1,1,0,1.0,0.0
1,21.94822312857066,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0.0,1.0
0,23.753056829549976,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,22.33285050085493,0.0,0.0,1.0,3.828898659120933,0,0,0,1,1,0,1.0,0.0
0,28.49497132718247,0.0,0.0,0.0,0.03179785025928339,0,1,0,0,0,1,0.0,1.0
1,38.17595540190668,0.0,0.0,0.0,2.2579787242194187,1,1,0,0,1,0,0.0,1.0
1,22.081671350445962,0.0,0.0,0.0,0.5537846065355567,1,0,0,1,0,1,0.0,1.0
1,28.90371484772835,0.0,0.0,0.0,0.7720586889957798,1,1,0,0,1,0,1.0,0.0
0,28.54860698935536,0.0,0.0,0.0,0.23332929013452788,0,1,0,0,1,0,1.0,0.0
0,36.22640270038356,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,22.359163874986173,0.0,0.0,0.0,24.360053731161756,0,0,0,1,1,0,1.0,0.0
0,39.76151248500658,0.0,0.0,0.0,5.737369433436897,0,1,0,0,0,1,1.0,0.0
0,22.896210768878724,0.0,0.0,0.0,0.16494747373262914,0,1,0,0,0,1,1.0,0.0
1,23.33002828318922,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1.0
1,45.44145546394965,3.0,0.0,0.0,27.07459471675314,1,1,0,0,0,1,1.0,0.0
1,35.16385741718416,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.0,0.0
0,37.69797709325118,0.0,0.0,0.0,1.2318251380993042,1,1,0,0,0,1,1.0,0.0
1,22.336600928655656,0.0,0.0,0.0,4.45263547112976,1,0,0,1,0,1,1.0,0.0
1,36.46084103989275,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,39.20717025978232,0.0,0.0,0.0,0.22152764456277377,1,1,0,0,1,0,0.0,1.0
1,39.142386102698914,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,28.216719898624604,0.0,0.0,0.0,14.066114374151162,1,1,0,0,1,0,1.0,0.0
1,38.522657551306295,0.0,0.0,0.0,10.301034742508776,1,1,0,0,1,0,0.0,1.0
1,28.479150630895845,0.0,0.0,0.0,0.6521050043583786,1,1,0,0,1,0,0.0,1.0
1,22.011789033739834,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1.0,0.0
0,45.57838459890006,0.0,0.0,0.0,0.10130646262123161,0,0,1,0,1,0,0.0,1.0
1,23.788384405180494,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
0,48.21261137310388,0.0,0.0,0.0,14.722598852033705,0,0,1,1,1,0,1.0,0.0
1,35.63583148775971,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
1,22.258835664419067,0.0,1.0,1.0,7.564624417057477,1,0,0,1,0,1,1.0,0.0
0,28.47842506455811,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
1,47.20660401197796,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1,45.57389293349755,0.0,0.0,0.0,0.031429617646144714,0,0,1,0,0,1,1.0,0.0
1,22.89804287542133,0.0,0.0,0.0,0.20701804234828763,1,1,0,0,0,1,1.0,0.0
1,45.78883734993834,0.0,0.0,0.0,0.5346813314703721,0,0,1,0,1,0,1.0,0.0
1,42.07229502757006,0.0,0.0,0.0,23.197126783534195,0,1,0,0,0,1,1.0,0.0
1,35.968818506702206,0.0,0.0,1.0,28.29368310463384,1,1,0,0,1,0,1.0,0.0
1,31.71045826819682,0.0,0.0,0.0,5.725183726147378,0,1,0,0,1,0,1.0,0.0
1,30.903006695876094,0.0,0.0,0.0,3.2209776621078112,1,1,0,0,1,0,1.0,0.0
1,35.449570323928256,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,1.0
1,30.931488169619605,0.0,0.0,1.0,0.7136496087011543,0,1,0,0,1,0,0.0,1.0
0,45.550549529354235,0.0,0.0,0.0,2.3233384884755366,1,0,1,0,0,1,1.0,0.0
1,47.7524092547103,0.0,6.0,0.0,10.354900758171928,1,0,1,0,1,0,1.0,0.0
1,36.28226285791851,0.0,0.0,0.0,1.9747188120397587,0,1,0,0,1,0,0.0,1.0
1,22.964293156127596,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
0,28.286782453212705,0.0,0.0,0.0,10.576565641159823,1,1,0,0,1,0,1.0,0.0
1,30.96967992579714,0.0,0.0,0.0,10.42065218834487,1,1,0,0,1,0,1.0,0.0
1,36.04072582174019,0.0,0.0,0.0,1.0027487031429145,0,1,0,0,0,1,1.0,0.0
1,35.16609226552479,0.0,0.0,0.0,3.3770318527025607,1,1,0,0,0,1,1.0,0.0
0,45.491757775761165,0.0,0.0,0.0,7.51453860893332,0,0,1,0,1,0,1.0,0.0
1,48.068795634682736,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1.0
1,22.293605913058126,0.0,0.0,0.0,2.016383280456628,1,0,0,1,0,1,0.0,1.0
0,31.785313788719016,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
0,22.852105541548028,0.0,0.0,1.0,0.22470526805877933,1,1,0,0,0,1,1.0,0.0
1,23.84658512476541,0.0,0.0,1.0,0.9131692868297454,1,1,0,0,0,1,1.0,0.0
1,28.919394133516104,0.0,0.0,1.0,0.20296224905567117,1,1,0,0,1,0,1.0,0.0
1,28.33224628124499,0.0,0.0,0.0,2.054019483513509,0,1,0,0,1,0,1.0,0.0
1,39.22550342952327,0.0,0.0,0.0,2.5868569290764345,0,1,0,0,1,0,1.0,0.0
1,28.87995929449624,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0.0,1.0
1,34.96756621319635,0.0,0.0,0.0,10.197746295787564,0,1,0,0,0,1,1.0,0.0
1,22.978348083627534,1.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,22.348567005112727,0.0,0.0,0.0,0.1374458421237362,0,0,0,1,1,0,0.0,1.0
1,22.457318013456035,0.0,0.0,4.0,4.18604154891396,0,0,0,1,1,0,1.0,0.0
1,22.32347308698807,0.0,0.0,0.0,2.1928392105730596,1,0,0,1,1,0,0.0,1.0
1,22.59475698299838,0.0,0.0,1.0,0.10396763549040194,0,0,0,1,1,0,0.0,1.0
0,22.812950821632647,0.0,0.0,0.0,0.06696610212393928,1,0,0,1,0,1,0.0,1.0
1,29.068812134129463,0.0,0.0,0.0,11.022438490333492,1,1,0,0,0,1,1.0,0.0
1,43.80992870524281,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,22.358282380664395,0.0,0.0,0.0,0.02192885337781003,0,0,0,1,1,0,1.0,0.0
0,27.942702189319938,0.0,0.0,0.0,0.11021230265399456,0,1,0,0,1,0,0.0,1.0
